Report Date,Market,BenchName,Currency,TimeZone,Resolution
13/10/2016,EEX,EEX,EUR,Central Europe Standard Time,Hour
,,DE/ATBase,DE/ATPeak
,Winter Short,90,90
,Winter Medium,17,17
,Winter Long,10,10
,Winter Time,0.5,0.5
,Summer Short,90,90
,Summer Medium,17,17
,Summer Long,10,10
,Summer Time,0.5,0.5
Date,Hour
05/10/2017,18,29.7712400122255,37.5570903804037
05/10/2017,19,29.7727316813834,37.5617611936759
05/10/2017,20,29.7742228529532,37.5664299551281
05/10/2017,21,29.7757135265856,
05/10/2017,22,29.7772037021932,
05/10/2017,23,29.7786933799507,
05/10/2017,24,29.7801825593342,
06/10/2017,1,29.7816712403437,
06/10/2017,2,29.7831594232412,
06/10/2017,3,29.7846471074154,
06/10/2017,4,29.7861342929536,
06/10/2017,5,29.7876209797687,
06/10/2017,6,29.7891071675986,
06/10/2017,7,29.7905928567052,
06/10/2017,8,29.7920780463901,
06/10/2017,9,29.7935627370025,37.6269368919893
06/10/2017,10,29.7950469282805,37.6315768734785
06/10/2017,11,29.7965306201368,37.6362147956388
06/10/2017,12,29.7980138123094,37.6408506582084
06/10/2017,13,29.7994965047983,37.6454844602267
06/10/2017,14,29.8009786976036,37.6501162016939
06/10/2017,15,29.8024603903759,37.6547458819114
06/10/2017,16,29.8039415831154,37.6593735004426
06/10/2017,17,29.8054222758219,37.663999056851
06/10/2017,18,29.8069024681463,37.6686225506128
06/10/2017,19,29.8083821600012,37.673243981204
06/10/2017,20,29.8098613515613,37.6778633481008
06/10/2017,21,29.8113400423899,
06/10/2017,22,29.8128182324872,
06/10/2017,23,29.8142959216784,
06/10/2017,24,29.8157731100509,
07/10/2017,1,29.8172497972555,
07/10/2017,2,29.8187259832048,
07/10/2017,3,29.8202016678988,
07/10/2017,4,29.8216768511629,
07/10/2017,5,29.8231515328225,
07/10/2017,6,29.8246257128776,
07/10/2017,7,29.8260993911535,
07/10/2017,8,29.8275725673884,
07/10/2017,9,29.8290452418441,
07/10/2017,10,29.8305174139969,
07/10/2017,11,29.8319890840212,
07/10/2017,12,29.8334602515679,
07/10/2017,13,29.8349309167243,
07/10/2017,14,29.8364010791411,
07/10/2017,15,29.8378707389929,
07/10/2017,16,29.8393398959306,
07/10/2017,17,29.8408085499541,
07/10/2017,18,29.8422767009761,
07/10/2017,19,29.8437443487346,
07/10/2017,20,29.8452114931424,
07/10/2017,21,29.8466781342868,
07/10/2017,22,29.8481442718185,
07/10/2017,23,29.8496099056501,
07/10/2017,24,29.8510750358691,
08/10/2017,1,29.8525396620389,
08/10/2017,2,29.8540037843341,
08/10/2017,3,29.8554674024053,
08/10/2017,4,29.8569305164274,
08/10/2017,5,29.8583931258763,
08/10/2017,6,29.8598552310141,
08/10/2017,7,29.8613168315787,
08/10/2017,8,29.8627779273957,
08/10/2017,9,29.8642385182902,
08/10/2017,10,29.8656986044371,
08/10/2017,11,29.8671581854869,
08/10/2017,12,29.8686172613525,
08/10/2017,13,29.8700758319465,
08/10/2017,14,29.8715338970942,
08/10/2017,15,29.8729914567957,
08/10/2017,16,29.8744485108764,
08/10/2017,17,29.8759050590743,
08/10/2017,18,29.877361101564,
08/10/2017,19,29.8788166380837,
08/10/2017,20,29.8802716683713,
08/10/2017,21,29.8817261924269,
08/10/2017,22,29.8831802103377,
08/10/2017,23,29.8846337216673,
08/10/2017,24,29.8860867264157,
09/10/2017,1,29.8875392245827,
09/10/2017,2,29.8889912158193,
09/10/2017,3,29.8904427002126,
09/10/2017,4,29.8918936775881,
09/10/2017,5,29.8933441477711,
09/10/2017,6,29.8947941107617,
09/10/2017,7,29.8962435662979,
09/10/2017,8,29.8976925142924,
09/10/2017,9,29.8991409547452,37.9557233937085
09/10/2017,10,29.9005888873944,37.9602138788905
09/10/2017,11,29.9020363123273,37.964702270343
09/10/2017,12,29.9034832291072,37.9691885671928
09/10/2017,13,29.9049296379089,37.9736727692652
09/10/2017,14,29.9063755384705,37.9781548760366
09/10/2017,15,29.9078209307918,37.9826348868082
09/10/2017,16,29.9092658145237,37.9871128014056
09/10/2017,17,29.9107101897534,37.9915886190429
09/10/2017,18,29.9121540563938,37.9960623395455
09/10/2017,19,29.9135974141827,38.0005339622148
09/10/2017,20,29.915040263033,38.0050034865271
09/10/2017,21,29.9164826028573,
09/10/2017,22,29.9179244336556,
09/10/2017,23,29.9193657550786,
09/10/2017,24,29.9208065671264,
10/10/2017,1,29.9222468697117,
10/10/2017,2,29.9236866627471,
10/10/2017,3,29.9251259458833,
10/10/2017,4,29.9265647193824,
10/10/2017,5,29.9280029827205,
10/10/2017,6,29.9294407361594,
10/10/2017,7,29.9308779792627,
10/10/2017,8,29.9323147121177,
10/10/2017,9,29.9337509344623,38.0629161421093
10/10/2017,10,29.935186646384,38.0673562402662
10/10/2017,11,29.9366218475334,38.0717942327319
10/10/2017,12,29.9380565379979,38.0762301191571
10/10/2017,13,29.939490717341,38.0806638991926
10/10/2017,14,29.9409243859991,38.0850955722271
10/10/2017,15,29.9423575431865,38.0895251377369
10/10/2017,16,29.9437901893398,38.0939525955473
10/10/2017,17,29.9452223240223,38.0983779446979
10/10/2017,18,29.9466539473215,38.102801185014
10/10/2017,19,29.9480850588006,38.1072223159717
10/10/2017,20,29.9495156588091,38.1116413370473
10/10/2017,21,29.950945746823,
10/10/2017,22,29.9523753228423,
10/10/2017,23,29.953804386867,
10/10/2017,24,29.9552329387225,
11/10/2017,1,29.9566609782341,
11/10/2017,2,29.9580885052274,
11/10/2017,3,29.9595155197894,
11/10/2017,4,29.9609420216584,
11/10/2017,5,29.9623680106597,
11/10/2017,6,29.9637934868806,
11/10/2017,7,29.9652184499719,
11/10/2017,8,29.9666428999335,
11/10/2017,9,29.9680668367655,38.1688963915512
11/10/2017,10,29.9694902601186,38.1732858235482
11/10/2017,11,29.9709131700802,38.1776731382415
11/10/2017,12,29.9723355663009,38.1820583352819
11/10/2017,13,29.9737574488681,38.1864414143201
11/10/2017,14,29.9751788176072,38.190822374745
11/10/2017,15,29.9765996723436,38.1952012160327
11/10/2017,16,29.9780200129899,38.1995779376593
11/10/2017,17,29.9794398394588,38.2039525393629
11/10/2017,18,29.9808591515757,38.2083250203577
11/10/2017,19,29.982277949428,38.2126953805564
11/10/2017,20,29.983696232579,38.2170636190858
11/10/2017,21,29.9851140010287,
11/10/2017,22,29.9865312547772,
11/10/2017,23,29.9879479935626,
11/10/2017,24,29.9893642173847,
12/10/2017,1,29.9907799260691,
12/10/2017,2,29.992195119441,
12/10/2017,3,29.9936097975005,
12/10/2017,4,29.9950239599857,
12/10/2017,5,29.9964376068965,
12/10/2017,6,29.9978507380583,
12/10/2017,7,29.9992633534712,
12/10/2017,8,30.0006754528731,
12/10/2017,9,30.0020870360895,38.2736574402661
12/10/2017,10,30.0034981031204,38.2779959263571
12/10/2017,11,30.0049086539657,38.2823322837066
12/10/2017,12,30.0063186882762,38.2866665117908
12/10/2017,13,30.007728206052,38.2909986099985
12/10/2017,14,30.0091372071183,38.2953285780677
12/10/2017,15,30.0105456914753,38.2996564151254
12/10/2017,16,30.0119536588609,38.3039821211714
12/10/2017,17,30.0133611092751,38.3083056952455
12/10/2017,18,30.0147680423688,38.3126271373476
12/10/2017,19,30.0161744584038,38.3169464466046
12/10/2017,20,30.0175803569437,38.3212636226672
12/10/2017,21,30.0189857380756,
12/10/2017,22,30.0203906014503,
12/10/2017,23,30.0217949471553,
12/10/2017,24,30.0231987751031,
13/10/2017,1,30.0246020848572,
13/10/2017,2,30.0260048767668,
13/10/2017,3,30.0274071502208,
13/10/2017,4,30.0288089055684,
13/10/2017,5,30.0302101422858,
13/10/2017,6,30.0316108605475,
13/10/2017,7,30.0330110600917,
13/10/2017,8,30.0344107408309,
13/10/2017,9,30.0358099027653,38.3771925681503
13/10/2017,10,30.037208545371,38.3814798281528
13/10/2017,11,30.0386066691717,38.3857649476267
13/10/2017,12,30.0400042734691,38.3900479262229
13/10/2017,13,30.0414013583504,38.3943287632428
13/10/2017,14,30.0427979238157,38.3986074581626
13/10/2017,15,30.0441939696902,38.4028840107203
13/10/2017,16,30.0455894956249,38.4071584203048
13/10/2017,17,30.0469845019688,38.4114306864794
13/10/2017,18,30.0483789881109,38.4157008087204
13/10/2017,19,30.0497729542258,38.4199687864166
13/10/2017,20,30.0511664000514,38.4242346193059
13/10/2017,21,30.0525593255879,
13/10/2017,22,30.0539517307479,
13/10/2017,23,30.0553436150949,
13/10/2017,24,30.0567349789781,
14/10/2017,1,30.0581258219609,
14/10/2017,2,30.0595161440433,
14/10/2017,3,30.0609059449635,
14/10/2017,4,30.0622952248086,
14/10/2017,5,30.0636839833169,
14/10/2017,6,30.0650722204009,
14/10/2017,7,30.0664599360607,
14/10/2017,8,30.067847129947,
14/10/2017,9,30.0692338021472,
14/10/2017,10,30.0706199523993,
14/10/2017,11,30.0720055807033,
14/10/2017,12,30.0733906868845,
14/10/2017,13,30.0747752707684,
14/10/2017,14,30.076159332355,
14/10/2017,15,30.0775428714696,
14/10/2017,16,30.0789258878503,
14/10/2017,17,30.0803083816718,
14/10/2017,18,30.081690352672,
14/10/2017,19,30.0830718005891,
14/10/2017,20,30.0844527255103,
14/10/2017,21,30.0858331272611,
14/10/2017,22,30.0872130056669,
14/10/2017,23,30.0885923606402,
14/10/2017,24,30.0899711920065,
15/10/2017,1,30.0913494997658,
15/10/2017,2,30.0927272838308,
15/10/2017,3,30.0941045438522,
15/10/2017,4,30.0954812799173,
15/10/2017,5,30.0968574918516,
15/10/2017,6,30.0982331794803,
15/10/2017,7,30.0996083427162,
15/10/2017,8,30.100982981472,
15/10/2017,9,30.1023570956604,
15/10/2017,10,30.1037306851067,
15/10/2017,11,30.105103749549,
15/10/2017,12,30.1064762891619,
15/10/2017,13,30.1078483036836,
15/10/2017,14,30.1092197929393,
15/10/2017,15,30.110590756929,
15/10/2017,16,30.1119611953036,
15/10/2017,17,30.1133311082376,
15/10/2017,18,30.1147004955565,
15/10/2017,19,30.1160693569109,
15/10/2017,20,30.1174376923882,
15/10/2017,21,30.1188055018138,
15/10/2017,22,30.120172785013,
15/10/2017,23,30.1215395421605,
15/10/2017,24,30.122905772645,
16/10/2017,1,30.1242714766413,
16/10/2017,2,30.1256366541493,
16/10/2017,3,30.1270013047324,
16/10/2017,4,30.128365428478,
16/10/2017,5,30.1297290252987,
16/10/2017,6,30.1310920949327,
16/10/2017,7,30.1324546372925,
16/10/2017,8,30.1338166523783,
16/10/2017,9,30.135178139928,38.6803749499668
16/10/2017,10,30.1365390998544,38.6845068414405
16/10/2017,11,30.1378995321575,38.6886365571991
16/10/2017,12,30.1392594364879,38.6927640965441
16/10/2017,13,30.1406188130204,38.6968894592137
16/10/2017,14,30.1419776613184,38.7010126443347
16/10/2017,15,30.1433359815564,38.7051336520817
16/10/2017,16,30.1446937733854,38.7092524812324
16/10/2017,17,30.1460510368051,38.7133691316994
16/10/2017,18,30.1474077717285,38.7174836028717
16/10/2017,19,30.1487639778934,38.7215958943998
16/10/2017,20,30.1501196553872,38.7257060055854
16/10/2017,21,30.1514748037735,
16/10/2017,22,30.152829423314,
16/10/2017,23,30.1541835135722,
16/10/2017,24,30.1555370747228,
17/10/2017,1,30.1568901062419,
17/10/2017,2,30.1582426084788,
17/10/2017,3,30.1595945809095,
17/10/2017,4,30.160946023796,
17/10/2017,5,30.1622969366144,
17/10/2017,6,30.1636473195395,
17/10/2017,7,30.1649971723964,
17/10/2017,8,30.1663464949233,
17/10/2017,9,30.1676952871203,38.7789388252131
17/10/2017,10,30.1690435488999,38.7830183612241
17/10/2017,11,30.1703912800876,38.7870957096457
17/10/2017,12,30.1717384805961,38.7911708698666
17/10/2017,13,30.1730851501634,38.7952438416251
17/10/2017,14,30.1744312888768,38.7993146240478
17/10/2017,15,30.1757768965617,38.803383217135
17/10/2017,16,30.1771219729562,38.8074496197514
17/10/2017,17,30.1784665180603,38.8115138320718
17/10/2017,18,30.179810531874,38.8155758531357
17/10/2017,19,30.1811540139606,38.8196356827684
17/10/2017,20,30.1824969644949,38.8236933200969
17/10/2017,21,30.1838393833023,
17/10/2017,22,30.185181269946,
17/10/2017,23,30.1865226248628,
17/10/2017,24,30.1878634475288,
18/10/2017,1,30.1892037378566,
18/10/2017,2,30.1905434958462,
18/10/2017,3,30.1918827214104,
18/10/2017,4,30.1932214141998,
18/10/2017,5,30.1945595744764,
18/10/2017,6,30.1958972016291,
18/10/2017,7,30.1972342959198,
18/10/2017,8,30.1985708571738,
18/10/2017,9,30.1999068850419,38.8762429023336
18/10/2017,10,30.2012423796987,38.880269798683
18/10/2017,11,30.2025773408823,38.8842944956559
18/10/2017,12,30.203911768418,38.8883169923793
18/10/2017,13,30.205245662306,38.892337288853
18/10/2017,14,30.2065790223714,38.8963553842041
18/10/2017,15,30.2079118484398,38.9003712780832
18/10/2017,16,30.2092441405111,38.9043849701411
18/10/2017,17,30.2105758983234,38.9083964595047
18/10/2017,18,30.2119071218767,38.9124057460867
18/10/2017,19,30.2132378109964,38.916412829014
18/10/2017,20,30.2145679655951,38.9204177081119
18/10/2017,21,30.2158975855855,
18/10/2017,22,30.2172266706184,
18/10/2017,23,30.2185552208684,
18/10/2017,24,30.2198832360737,
19/10/2017,1,30.2212107161467,
19/10/2017,2,30.2225376609131,
19/10/2017,3,30.2238640703727,
19/10/2017,4,30.2251899442635,
19/10/2017,5,30.2265152824984,
19/10/2017,6,30.2278400851646,
19/10/2017,7,30.229164351651,
19/10/2017,8,30.2304880824813,
19/10/2017,9,30.2318112769572,38.9722803506884
19/10/2017,10,30.2331339353404,38.9762543223915
19/10/2017,11,30.2344560573692,38.9802260826691
19/10/2017,12,30.2357776427816,38.9841956309974
19/10/2017,13,30.2370986918395,38.9881629670272
19/10/2017,14,30.2384192041063,38.9921280900599
19/10/2017,15,30.2397391794075,38.9960909998335
19/10/2017,16,30.2410586179176,39.0000516956497
19/10/2017,17,30.2423775192874,39.0040101771592
19/10/2017,18,30.2436958834296,39.0079664437508
19/10/2017,19,30.2450137104315,39.0119204949879
19/10/2017,20,30.2463309997693,39.0158723304339
19/10/2017,21,30.2476477517048,
19/10/2017,22,30.2489639659761,
19/10/2017,23,30.2502796424087,
19/10/2017,24,30.2515947808279,
20/10/2017,1,30.2529093814082,
20/10/2017,2,30.2542234438006,
20/10/2017,3,30.255536967743,
20/10/2017,4,30.2568499534973,
20/10/2017,5,30.2581624005397,
20/10/2017,6,30.2594743091322,
20/10/2017,7,30.2607856788381,
20/10/2017,8,30.2620965097449,
20/10/2017,9,30.2634068016778,39.0670443210402
20/10/2017,10,30.2647165543749,39.0709650820645
20/10/2017,11,30.2660257679236,39.0748836198763
20/10/2017,12,30.2673344420618,39.0787999340391
20/10/2017,13,30.2686425767024,39.0827140236797
20/10/2017,14,30.2699501718453,39.0866258885362
20/10/2017,15,30.2712572272285,39.0905355280847
20/10/2017,16,30.2725637426774,39.094442941976
20/10/2017,17,30.2738697181921,39.0983481294243
20/10/2017,18,30.2751751536853,39.1022510900802
20/10/2017,19,30.2764800489822,39.1061518234201
20/10/2017,20,30.277784403821,39.1100503290072
20/10/2017,21,30.2790882184636,
20/10/2017,22,30.2803914922115,
20/10/2017,23,30.2816942255886,
20/10/2017,24,30.2829964178964,
21/10/2017,1,30.2842980693968,
21/10/2017,2,30.2855991798278,
21/10/2017,3,30.2868997491023,
21/10/2017,4,30.2881997770455,
21/10/2017,5,30.2894992636575,
21/10/2017,6,30.2907982086763,
21/10/2017,7,30.2920966120146,
21/10/2017,8,30.2933944735851,
21/10/2017,9,30.2946917933004,
21/10/2017,10,30.2959885709861,
21/10/2017,11,30.2972848064674,
21/10/2017,12,30.2985804998316,
21/10/2017,13,30.2998756506422,
21/10/2017,14,30.3011702590738,
21/10/2017,15,30.3024643247772,
21/10/2017,16,30.303757847927,
21/10/2017,17,30.3050508279121,
21/10/2017,18,30.3063432651688,
21/10/2017,19,30.3076351591735,
21/10/2017,20,30.3089265101007,
21/10/2017,21,30.3102173175139,
21/10/2017,22,30.3115075815003,
21/10/2017,23,30.3127973019728,
21/10/2017,24,30.3140864785819,
22/10/2017,1,30.3153751115024,
22/10/2017,2,30.3166632004722,
22/10/2017,3,30.3179507452296,
22/10/2017,4,30.3192377458618,
22/10/2017,5,30.3205242021941,
22/10/2017,6,30.3218101140519,
22/10/2017,7,30.3230954814353,
22/10/2017,8,30.324380303995,
22/10/2017,9,30.3256645818183,
22/10/2017,10,30.3269483147305,
22/10/2017,11,30.3282315025572,
22/10/2017,12,30.3295141452109,
22/10/2017,13,30.3307962426916,
22/10/2017,14,30.3320777946501,
22/10/2017,15,30.3333588009991,
22/10/2017,16,30.3346392619133,
22/10/2017,17,30.3359191768686,
22/10/2017,18,30.3371985459526,
22/10/2017,19,30.3384773690777,
22/10/2017,20,30.3397556460695,
22/10/2017,21,30.3410333767533,
22/10/2017,22,30.3423105610418,
22/10/2017,23,30.343587198935,
22/10/2017,24,30.3448632900836,
23/10/2017,1,30.3461388344876,
23/10/2017,2,30.3474138320598,
23/10/2017,3,30.3486882826255,
23/10/2017,4,30.3499621861847,
23/10/2017,5,30.3512355423882,
23/10/2017,6,30.3525083511486,
23/10/2017,7,30.3537806127279,
23/10/2017,8,30.3550523264275,
23/10/2017,9,30.3563234925969,39.3436265925702
23/10/2017,10,30.3575941107119,39.3473859997757
23/10/2017,11,30.358864181122,39.3511431476218
23/10/2017,12,30.360133703216,39.3548980358464
23/10/2017,13,30.361402677343,39.3586506636639
23/10/2017,14,30.3626711028919,39.3624010308122
23/10/2017,15,30.3639389801247,39.3661491365056
23/10/2017,16,30.3652063087793,39.3698949804821
23/10/2017,17,30.3664730887685,39.3736385623051
23/10/2017,18,30.3677393198304,39.3773798811017
23/10/2017,19,30.3690050020523,39.381118936697
23/10/2017,20,30.3702701352595,39.38485572848
23/10/2017,21,30.3715347191901,
23/10/2017,22,30.3727987538441,
23/10/2017,23,30.3740622389596,
23/10/2017,24,30.3753251747985,
24/10/2017,1,30.3765875608369,
24/10/2017,2,30.3778493969003,
24/10/2017,3,30.3791106833378,
24/10/2017,4,30.3803714197129,
24/10/2017,5,30.3816316056764,
24/10/2017,6,30.3828912416648,
24/10/2017,7,30.3841503270669,
24/10/2017,8,30.3854088620574,
24/10/2017,9,30.386666846287,39.4332277876383
24/10/2017,10,30.387924279843,39.4369328333996
24/10/2017,11,30.3891811624635,39.4406356081017
24/10/2017,12,30.3904374941485,39.4443361106096
24/10/2017,13,30.3916932746361,39.4480343410105
24/10/2017,14,30.3929485039262,39.4517302984314
24/10/2017,15,30.3942031817569,39.4554239826975
24/10/2017,16,30.3954573081282,39.4591153929359
24/10/2017,17,30.3967108829529,39.4628045288846
24/10/2017,18,30.3979639059689,39.4664913900197
24/10/2017,19,30.3992163771763,39.4701759756426
24/10/2017,20,30.4004682963132,39.4738582855789
24/10/2017,21,30.4017196633795,
24/10/2017,22,30.4029704782006,
24/10/2017,23,30.4042207406892,
24/10/2017,24,30.405470450758,
25/10/2017,1,30.4067196082324,
25/10/2017,2,30.4079682128504,
25/10/2017,3,30.4092162647867,
25/10/2017,4,30.410463763692,
25/10/2017,5,30.4117107094789,
25/10/2017,6,30.4129571021476,
25/10/2017,7,30.4142029413488,
25/10/2017,8,30.415448227257,
25/10/2017,9,30.4166929595231,39.5215209808666
25/10/2017,10,30.4179371380596,39.5251713756588
25/10/2017,11,30.4191807628667,39.5288194872555
25/10/2017,12,30.4204238336824,39.5324653147836
25/10/2017,13,30.4216663504194,39.5361088577192
25/10/2017,14,30.4229083129903,39.5397501160624
25/10/2017,15,30.4241497212206,39.5433890886779
25/10/2017,16,30.4253905751102,39.5470257754787
25/10/2017,17,30.4266308743099,39.5506601757661
25/10/2017,18,30.4278706189943,39.5542922891909
25/10/2017,19,30.4291098088142,39.5579221150547
25/10/2017,20,30.4303484436823,39.5615496530954
25/10/2017,21,30.4315865235985,
25/10/2017,22,30.4328240482137,
25/10/2017,23,30.434061017615,
25/10/2017,24,30.435297431628,
26/10/2017,1,30.4365332901652,
26/10/2017,2,30.4377685928775,
26/10/2017,3,30.4390033400268,
26/10/2017,4,30.4402375310892,
26/10/2017,5,30.4414711662394,
26/10/2017,6,30.442704245128,
26/10/2017,7,30.4439367679297,
26/10/2017,8,30.4451687342953,
26/10/2017,9,30.4464001439628,39.6084992122196
26/10/2017,10,30.4476309972815,39.612094665732
26/10/2017,11,30.4488612936402,39.6156878236507
26/10/2017,12,30.4500910332135,39.6192786854517
26/10/2017,13,30.4513202157395,39.6228672508732
26/10/2017,14,30.4525488411309,39.6264535192167
26/10/2017,15,30.4537769093004,39.6300374899583
26/10/2017,16,30.4550044201605,39.6336191624869
26/10/2017,17,30.4562313734496,39.6371985366277
26/10/2017,18,30.4574577691674,39.640775611595
26/10/2017,19,30.4586836070521,39.6443503871269
26/10/2017,20,30.459908887191,39.6479228622629
26/10/2017,21,30.4611336093221,
26/10/2017,22,30.4623577732709,
26/10/2017,23,30.4635813791247,
26/10/2017,24,30.4648044265341,
27/10/2017,1,30.4660269154992,
27/10/2017,2,30.4672488458455,
27/10/2017,3,30.4684702174854,
27/10/2017,4,30.4696910302446,
27/10/2017,5,30.4709112841228,
27/10/2017,6,30.4721309788583,
27/10/2017,7,30.473350114451,
27/10/2017,8,30.4745686905517,
27/10/2017,9,30.4757867073349,39.6941555031517
27/10/2017,10,30.4770041644515,39.6976957239385
27/10/2017,11,30.4782210619887,39.7012336371699
27/10/2017,12,30.4794373995974,39.7047692422348
27/10/2017,13,30.4806531772774,39.7083025386091
27/10/2017,14,30.4818683948542,39.7118335255072
27/10/2017,15,30.4830830523279,39.7153622030164
27/10/2017,16,30.4842971494363,39.7188885702635
27/10/2017,17,30.4855106860923,39.7224126265501
27/10/2017,18,30.4867236621212,39.7259343718761
27/10/2017,19,30.4879360776104,39.7294538053684
27/10/2017,20,30.4891479322105,39.7329709265032
27/10/2017,21,30.4903592258343,
27/10/2017,22,30.4915699584817,
27/10/2017,23,30.4927801298909,
27/10/2017,24,30.4939897399745,
28/10/2017,1,30.4951987888198,
28/10/2017,2,30.4964072758157,
28/10/2017,3,30.497615201486,
28/10/2017,4,30.4988225649577,
28/10/2017,5,30.5000293669291,
28/10/2017,6,30.5012356065272,
28/10/2017,7,30.5024412841885,
28/10/2017,8,30.5036463994766,
28/10/2017,9,30.504850952304,
28/10/2017,10,30.5060549425834,
28/10/2017,11,30.5072583704023,
28/10/2017,12,30.5084612352366,
28/10/2017,13,30.5096635371738,
28/10/2017,14,30.5108652762137,
28/10/2017,15,30.5120664520073,
28/10/2017,16,30.5132670646417,
28/10/2017,17,30.5144671136804,
28/10/2017,18,30.5156665993854,
28/10/2017,19,30.5168655213201,
28/10/2017,20,30.5180638795719,
28/10/2017,21,30.5192616738786,
28/10/2017,22,30.5204589041532,
28/10/2017,23,30.5216555703955,
28/10/2017,24,30.5228516722564,
29/10/2017,1,30.524047209823,
29/10/2017,2,30.5252421829209,
29/10/2017,3,30.5270335130626,
29/10/2017,4,30.5288237136556,
29/10/2017,5,30.530016427394,
29/10/2017,6,30.5312085760525,
29/10/2017,7,30.5324001594563,
29/10/2017,8,30.5335911774309,
29/10/2017,9,30.5347816299764,
29/10/2017,10,30.5359715168306,
29/10/2017,11,30.5371608379937,
29/10/2017,12,30.5383495932911,
29/10/2017,13,30.5395377827226,
29/10/2017,14,30.5407254057645,
29/10/2017,15,30.541912462766,
29/10/2017,16,30.5430989532906,
29/10/2017,17,30.5442848775128,
29/10/2017,18,30.5454702349089,
29/10/2017,19,30.5466550257406,
29/10/2017,20,30.5478392495716,
29/10/2017,21,30.5490229065763,
29/10/2017,22,30.5502059964056,
29/10/2017,23,30.5513885189721,
29/10/2017,24,30.5525704741885,
30/10/2017,1,30.5537518620549,
30/10/2017,2,30.5549326821347,
30/10/2017,3,30.5561129346024,
30/10/2017,4,30.5572926191962,
30/10/2017,5,30.5584717359161,
30/10/2017,6,30.5596502844128,
30/10/2017,7,30.5608282646863,
30/10/2017,8,30.5620056767366,
30/10/2017,9,30.5631825202145,39.9464954377036
30/10/2017,10,30.5643587952072,39.9498658619123
30/10/2017,11,30.5655345013656,39.9532339411089
30/10/2017,12,30.5667096388643,39.9565996752062
30/10/2017,13,30.5678842071793,39.9599630629818
30/10/2017,14,30.5690582064854,39.9633241049596
30/10/2017,15,30.5702316366078,39.9666827995679
30/10/2017,16,30.5714044974593,39.9700391469814
30/10/2017,17,30.5725767888653,39.9733931465016
30/10/2017,18,30.5737485104764,39.9767447976046
30/10/2017,19,30.5749196625547,39.9800940997666
30/10/2017,20,30.5760902448383,39.9834410524636
30/10/2017,21,30.5772602570651,
30/10/2017,22,30.5784296993224,
30/10/2017,23,30.5795985711738,
30/10/2017,24,30.5807668729685,
31/10/2017,1,30.5819346040953,
31/10/2017,2,30.5831017648161,
31/10/2017,3,30.5842683546944,
31/10/2017,4,30.5854343739047,
31/10/2017,5,30.5865998220106,
31/10/2017,6,30.5877646990994,
31/10/2017,7,30.5889290050836,
31/10/2017,8,30.5900927396142,
31/10/2017,9,30.5912559027784,40.0267374059767
31/10/2017,10,30.5924184944015,40.0300514129922
31/10/2017,11,30.5935805142217,40.033363062772
31/10/2017,12,30.5947419624135,40.0366723547922
31/10/2017,13,30.5959028384532,40.0399792888784
31/10/2017,14,30.5970631425153,40.0432838639827
31/10/2017,15,30.5982228745124,40.0465860802797
31/10/2017,16,30.5993820340082,40.0498859367217
31/10/2017,17,30.6005406211771,40.0531834329595
31/10/2017,18,30.6016986357572,40.0564785684692
31/10/2017,19,30.602856077574,40.0597713429888
31/10/2017,20,30.6040129467146,40.0630617554707
31/10/2017,21,30.60516924283,
31/10/2017,22,30.6063249660074,
31/10/2017,23,30.6074801158102,
31/10/2017,24,30.6086346925003,
01/11/2017,1,30.609788695554,
01/11/2017,2,30.6109421252331,
01/11/2017,3,30.6120949811011,
01/11/2017,4,30.6132472633326,
01/11/2017,5,30.6143989714037,
01/11/2017,6,30.6155501056637,
01/11/2017,7,30.6167006655887,
01/11/2017,8,30.6178506511787,
01/11/2017,9,30.6190000624338,40.1056219688617
01/11/2017,10,30.6201488990919,40.1088792634837
01/11/2017,11,30.6212971611531,40.1121341884718
01/11/2017,12,30.6224448483554,40.1153867436515
01/11/2017,13,30.6235919606115,40.1186369284114
01/11/2017,14,30.6247384978342,40.1218847422278
01/11/2017,15,30.6258844598487,40.1251301844022
01/11/2017,16,30.6270298466552,40.1283732546726
01/11/2017,17,30.6281746579043,40.1316139525152
01/11/2017,18,30.6293188936834,40.1348522773187
01/11/2017,19,30.6304625538178,40.1380882283847
01/11/2017,20,30.6316056381329,40.1413218055386
01/11/2017,21,30.6327481464541,
01/11/2017,22,30.6338900787814,
01/11/2017,23,30.6350314349402,
01/11/2017,24,30.6361722149304,
02/11/2017,1,30.6373124182282,
02/11/2017,2,30.6384520450956,
02/11/2017,3,30.6395910954452,
02/11/2017,4,30.6407295687532,
02/11/2017,5,30.6418674652814,
02/11/2017,6,30.643004784768,
02/11/2017,7,30.6441415270383,
02/11/2017,8,30.645277692005,
02/11/2017,9,30.6464132795809,40.1831420358794
02/11/2017,10,30.6475482895912,40.1863423222094
02/11/2017,11,30.6486827219487,40.1895402268565
02/11/2017,12,30.6498165764788,40.1927357492095
02/11/2017,13,30.6509498531814,40.1959288887447
02/11/2017,14,30.6520825517073,40.1991196451127
02/11/2017,15,30.6532146721438,40.2023080173531
02/11/2017,16,30.654346214229,40.2054940054659
02/11/2017,17,30.6554771780502,40.2086776087526
02/11/2017,18,30.6566075630835,40.2118588265148
02/11/2017,19,30.6577373695909,40.2150376585778
02/11/2017,20,30.6588665973104,40.2182141038938
02/11/2017,21,30.6599952460674,
