Report Date,Market,BenchName,Currency,TimeZone,Resolution
12/08/2013,NPS_SpotSubDaily,NPS_SpotSubDaily,EUR,Central Europe Standard Time,Hour
,,NPSBase,NPSPeak
,Winter Short,90,90
,Winter Medium,17,17
,Winter Long,10,10
,Winter Time,0.5,0.5
,Summer Short,90,90
,Summer Medium,17,17
,Summer Long,10,10
,Summer Time,0.5,0.5
Date,Hour
06/09/2013,11,33.8779101447908,33.8779101447908
06/09/2013,12,33.8750853874772,33.8750853874772
06/09/2013,13,33.872675307216,33.872675307216
06/09/2013,14,33.8706812613655,33.8706812613655
06/09/2013,15,33.8691046095237,33.8691046095237
06/09/2013,16,33.867946713488,33.867946713488
06/09/2013,17,33.8672089372849,33.8672089372849
06/09/2013,18,33.8668926471564,33.8668926471564
06/09/2013,19,33.8669992115683,33.8669992115683
06/09/2013,20,33.8675300011828,33.8675300011828
06/09/2013,21,33.8684863889075,0
06/09/2013,22,33.8698697498576,0
06/09/2013,23,33.8716814613526,0
06/09/2013,24,33.8739229029497,0
07/09/2013,1,33.8765954564133,0
07/09/2013,2,33.8797005057313,0
07/09/2013,3,33.8832394371047,0
07/09/2013,4,33.8872136389527,0
07/09/2013,5,33.8916245019154,0
07/09/2013,6,33.8964734188512,0
07/09/2013,7,33.9017617848313,0
07/09/2013,8,33.9074909971478,0
07/09/2013,9,33.9136624553194,0
07/09/2013,10,33.9202775610665,0
07/09/2013,11,33.9273377183335,0
07/09/2013,12,33.934844333291,0
07/09/2013,13,33.942798814317,0
07/09/2013,14,33.951202572016,0
07/09/2013,15,33.9600570191969,0
07/09/2013,16,33.9693635709091,0
07/09/2013,17,33.9791236443925,0
07/09/2013,18,33.9893386591302,0
07/09/2013,19,34.0000100368043,0
07/09/2013,20,34.0111392013259,0
07/09/2013,21,34.0227275788193,0
07/09/2013,22,34.0347765976267,0
07/09/2013,23,34.0472876883168,0
07/09/2013,24,34.060262283655,0
08/09/2013,1,34.0737018186519,0
08/09/2013,2,34.0876077305174,0
08/09/2013,3,34.1019814586853,0
08/09/2013,4,34.1168244448018,0
08/09/2013,5,34.1321381327452,0
08/09/2013,6,34.1479239685905,0
08/09/2013,7,34.164183400655,0
08/09/2013,8,34.1809178794556,0
08/09/2013,9,34.1981288577272,0
08/09/2013,10,34.2158177904394,0
08/09/2013,11,34.2339861347582,0
08/09/2013,12,34.2526353500871,0
08/09/2013,13,34.271766898034,0
08/09/2013,14,34.2913822424252,0
08/09/2013,15,34.3114828493217,0
08/09/2013,16,34.3320701869698,0
08/09/2013,17,34.353145725875,0
08/09/2013,18,34.3747109387205,0
08/09/2013,19,34.3967673004399,0
08/09/2013,20,34.4193162881611,0
08/09/2013,21,34.4423593812517,0
08/09/2013,22,34.4658980612703,0
08/09/2013,23,34.4899338120213,0
08/09/2013,24,34.5144681195079,0
09/09/2013,1,34.5393913697053,0
09/09/2013,2,34.5642599826306,0
09/09/2013,3,34.5889625284581,0
09/09/2013,4,34.6134985136787,0
09/09/2013,5,34.6378674440411,0
09/09/2013,6,34.6620688245794,0
09/09/2013,7,34.6861021595714,0
09/09/2013,8,34.709966952586,0
09/09/2013,9,34.7336627064442,34.7336627064442
09/09/2013,10,34.757188923244,34.757188923244
09/09/2013,11,34.7805451043441,34.7805451043441
09/09/2013,12,34.8037307503773,34.8037307503773
09/09/2013,13,34.8267453612425,34.8267453612425
09/09/2013,14,34.8495884360991,34.8495884360991
09/09/2013,15,34.8722594733836,34.8722594733836
09/09/2013,16,34.894757970801,34.894757970801
09/09/2013,17,34.9170834253146,34.9170834253146
09/09/2013,18,34.9392353331614,34.9392353331614
09/09/2013,19,34.961213189853,34.961213189853
09/09/2013,20,34.9830164901505,34.9830164901505
09/09/2013,21,35.0046447281029,0
09/09/2013,22,35.0260973970117,0
09/09/2013,23,35.0473739894605,0
09/09/2013,24,35.0684739972803,0
10/09/2013,1,35.089396911595,0
10/09/2013,2,35.1101422227757,0
10/09/2013,3,35.1307094204703,0
10/09/2013,4,35.1510979935983,0
10/09/2013,5,35.1713074303343,0
10/09/2013,6,35.1913372181325,0
10/09/2013,7,35.2111868437105,0
10/09/2013,8,35.2308557930546,0
10/09/2013,9,35.2503435514172,35.2503435514172
10/09/2013,10,35.2696496033195,35.2696496033195
10/09/2013,11,35.2887734325486,35.2887734325486
10/09/2013,12,35.3077145221632,35.3077145221632
10/09/2013,13,35.3264723544962,35.3264723544962
10/09/2013,14,35.3450464111193,35.3450464111193
10/09/2013,15,35.363436172911,35.363436172911
10/09/2013,16,35.3816411199969,35.3816411199969
10/09/2013,17,35.3996607317604,35.3996607317604
10/09/2013,18,35.417494486881,35.417494486881
10/09/2013,19,35.4351418632796,35.4351418632796
10/09/2013,20,35.4526023381623,35.4526023381623
10/09/2013,21,35.469875387982,0
10/09/2013,22,35.4869604884934,0
10/09/2013,23,35.5038571146815,0
10/09/2013,24,35.5205647408329,0
11/09/2013,1,35.5370828404648,0
11/09/2013,2,35.5534108864013,0
11/09/2013,3,35.5695483507079,0
11/09/2013,4,35.5854947047246,0
11/09/2013,5,35.6012494190709,0
11/09/2013,6,35.6168119636077,0
11/09/2013,7,35.6321818074975,0
11/09/2013,8,35.6473584191335,0
11/09/2013,9,35.6623412662047,35.6623412662047
11/09/2013,10,35.6771298156746,35.6771298156746
11/09/2013,11,35.691723533726,35.691723533726
11/09/2013,12,35.7061218858762,35.7061218858762
11/09/2013,13,35.7203243368567,35.7203243368567
11/09/2013,14,35.7343303506841,35.7343303506841
11/09/2013,15,35.7481393906655,35.7481393906655
11/09/2013,16,35.7617509193387,35.7617509193387
11/09/2013,17,35.7751643985212,35.7751643985212
11/09/2013,18,35.7883792893263,35.7883792893263
11/09/2013,19,35.8013950520926,35.8013950520926
11/09/2013,20,35.8142111464549,35.8142111464549
11/09/2013,21,35.8268270313001,0
11/09/2013,22,35.839242164795,0
11/09/2013,23,35.8514560043641,0
11/09/2013,24,35.8634680067171,0
12/09/2013,1,35.8752776277997,0
12/09/2013,2,35.8868843228647,0
12/09/2013,3,35.8982875463898,0
12/09/2013,4,35.9094867521653,0
12/09/2013,5,35.920481393212,0
12/09/2013,6,35.9312709218466,0
12/09/2013,7,35.9418547896275,0
12/09/2013,8,35.9522324473983,0
12/09/2013,9,35.962403345271,35.962403345271
12/09/2013,10,35.9723669326158,35.9723669326158
12/09/2013,11,35.9821226580771,35.9821226580771
12/09/2013,12,35.9916699695677,35.9916699695677
12/09/2013,13,36.0010083142588,36.0010083142588
12/09/2013,14,36.0101371386008,36.0101371386008
12/09/2013,15,36.0190558883132,36.0190558883132
12/09/2013,16,36.0277640083677,36.0277640083677
12/09/2013,17,36.0362609430213,36.0362609430213
12/09/2013,18,36.0445461357831,36.0445461357831
12/09/2013,19,36.0526190294477,36.0526190294477
12/09/2013,20,36.0604790660618,36.0604790660618
12/09/2013,21,36.0681256869411,0
12/09/2013,22,36.0755583326918,0
12/09/2013,23,36.0827764431506,0
12/09/2013,24,36.0897794574503,0
13/09/2013,1,36.096566813987,0
13/09/2013,2,36.1031379504038,0
13/09/2013,3,36.1094923036508,0
13/09/2013,4,36.1156293099029,0
13/09/2013,5,36.121548404637,0
13/09/2013,6,36.1272490225711,0
13/09/2013,7,36.1327305977138,0
13/09/2013,8,36.1379925633319,0
13/09/2013,9,36.1430343519496,36.1430343519496
13/09/2013,10,36.1478553953821,36.1478553953821
13/09/2013,11,36.1524551246803,36.1524551246803
13/09/2013,12,36.1568329702022,36.1568329702022
13/09/2013,13,36.1609883615365,36.1609883615365
13/09/2013,14,36.1649207275732,36.1649207275732
13/09/2013,15,36.1686294964329,36.1686294964329
13/09/2013,16,36.1721140955324,36.1721140955324
13/09/2013,17,36.175373951557,36.175373951557
13/09/2013,18,36.1784084904448,36.1784084904448
13/09/2013,19,36.1812171374022,36.1812171374022
13/09/2013,20,36.1837993169102,36.1837993169102
13/09/2013,21,36.1861544527183,0
13/09/2013,22,36.1882819678503,0
13/09/2013,23,36.1901812845772,0
13/09/2013,24,36.1918518244493,0
14/09/2013,1,36.1932930082912,0
14/09/2013,2,36.1945042561965,0
14/09/2013,3,36.1954849875001,0
14/09/2013,4,36.1962346208384,0
14/09/2013,5,36.1967525740947,0
14/09/2013,6,36.1970382644322,0
14/09/2013,7,36.1970911082663,0
14/09/2013,8,36.1969105213084,0
14/09/2013,9,36.1964959184952,0
14/09/2013,10,36.1958467140757,0
14/09/2013,11,36.1949623215405,0
14/09/2013,12,36.1938421536379,0
14/09/2013,13,36.1924856224286,0
14/09/2013,14,36.1908921391878,0
14/09/2013,15,36.1890611144972,0
14/09/2013,16,36.1869919581804,0
14/09/2013,17,36.1846840793623,0
14/09/2013,18,36.1821368863821,0
14/09/2013,19,36.1793497869076,0
14/09/2013,20,36.1763221878318,0
14/09/2013,21,36.1730534953276,0
14/09/2013,22,36.1695431148419,0
14/09/2013,23,36.1657904510739,0
14/09/2013,24,36.1617949080246,0
15/09/2013,1,36.1575558889144,0
15/09/2013,2,36.1530727962709,0
15/09/2013,3,36.1483450318738,0
15/09/2013,4,36.1433719967608,0
15/09/2013,5,36.1381530912604,0
15/09/2013,6,36.1326877149586,0
15/09/2013,7,36.1269752666994,0
15/09/2013,8,36.1210151446012,0
15/09/2013,9,36.1148067460617,0
15/09/2013,10,36.1083494677259,0
15/09/2013,11,36.1016427055238,0
15/09/2013,12,36.0946858546486,0
15/09/2013,13,36.0874783095514,0
15/09/2013,14,36.0800194639633,0
15/09/2013,15,36.0723087108781,0
15/09/2013,16,36.064345442559,0
15/09/2013,17,36.0561290505375,0
15/09/2013,18,36.0476589256032,0
15/09/2013,19,36.0389344578307,0
15/09/2013,20,36.0299550365417,0
15/09/2013,21,36.0207200503592,0
15/09/2013,22,36.0112288871369,0
15/09/2013,23,36.0014809340028,0
15/09/2013,24,35.9914755773752,0
16/09/2013,1,35.9812352361059,0
16/09/2013,2,35.9708515375478,0
16/09/2013,3,35.9603472009203,0
16/09/2013,4,35.9497219393343,0
16/09/2013,5,35.9389754655622,0
16/09/2013,6,35.9281074920218,0
16/09/2013,7,35.9171177308035,0
16/09/2013,8,35.9060058936539,0
16/09/2013,9,35.8947716919811,35.8947716919811
16/09/2013,10,35.8834148368387,35.8834148368387
16/09/2013,11,35.8719350389583,35.8719350389583
16/09/2013,12,35.8603320087168,35.8603320087168
16/09/2013,13,35.8486054561636,35.8486054561636
16/09/2013,14,35.8367550909934,35.8367550909934
16/09/2013,15,35.8247806225681,35.8247806225681
16/09/2013,16,35.8126817599004,35.8126817599004
16/09/2013,17,35.8004582116919,35.8004582116919
16/09/2013,18,35.7881096862457,35.7881096862457
16/09/2013,19,35.7756358915922,35.7756358915922
16/09/2013,20,35.7630365353689,35.7630365353689
16/09/2013,21,35.7503113248968,0
16/09/2013,22,35.7374599671475,0
16/09/2013,23,35.7244821687655,0
16/09/2013,24,35.7113776360347,0
17/09/2013,1,35.6981460749121,0
17/09/2013,2,35.6847871910049,0
17/09/2013,3,35.6713006895934,0
17/09/2013,4,35.6576862756083,0
17/09/2013,5,35.6439436536257,0
17/09/2013,6,35.6300725279052,0
17/09/2013,7,35.6160726023681,0
17/09/2013,8,35.6019435805538,0
17/09/2013,9,35.5876851657122,35.5876851657122
17/09/2013,10,35.5732970607169,35.5732970607169
17/09/2013,11,35.5587789681304,35.5587789681304
17/09/2013,12,35.5441305901331,35.5441305901331
17/09/2013,13,35.529351628611,35.529351628611
17/09/2013,14,35.5144417850734,35.5144417850734
17/09/2013,15,35.4994007607129,35.4994007607129
17/09/2013,16,35.4842282563677,35.4842282563677
17/09/2013,17,35.4689239725321,35.4689239725321
17/09/2013,18,35.453487609384,35.453487609384
17/09/2013,19,35.4379188667299,35.4379188667299
17/09/2013,20,35.4222174440492,35.4222174440492
17/09/2013,21,35.406383040483,0
17/09/2013,22,35.3904153548283,0
17/09/2013,23,35.3743140855495,0
17/09/2013,24,35.3580789307507,0
18/09/2013,1,35.3417095882141,0
18/09/2013,2,35.3252057553727,0
18/09/2013,3,35.3085671293265,0
18/09/2013,4,35.2917934068209,0
18/09/2013,5,35.2748842842684,0
18/09/2013,6,35.2578394577486,0
18/09/2013,7,35.2406586229863,0
18/09/2013,8,35.2233414753737,0
18/09/2013,9,35.2058877099589,35.2058877099589
18/09/2013,10,35.1882970214574,35.1882970214574
18/09/2013,11,35.1705691042298,35.1705691042298
18/09/2013,12,35.1527036523039,35.1527036523039
18/09/2013,13,35.1347003593746,35.1347003593746
18/09/2013,14,35.1165589187822,35.1165589187822
18/09/2013,15,35.0982790235284,35.0982790235284
18/09/2013,16,35.0798603662879,35.0798603662879
18/09/2013,17,35.0613026393748,35.0613026393748
18/09/2013,18,35.0426055347707,35.0426055347707
18/09/2013,19,35.0237687441349,35.0237687441349
18/09/2013,20,35.0047919587505,35.0047919587505
18/09/2013,21,34.9856748695893,0
18/09/2013,22,34.9664171672684,0
18/09/2013,23,34.9470185420669,0
18/09/2013,24,34.9274786839196,0
19/09/2013,1,34.9077972824343,0
19/09/2013,2,34.8879740268585,0
19/09/2013,3,34.8680086061177,0
19/09/2013,4,34.8479007087826,0
19/09/2013,5,34.8276500230859,0
19/09/2013,6,34.8072562369325,0
19/09/2013,7,34.786719037862,0
19/09/2013,8,34.7660381130972,0
19/09/2013,9,34.745213149512,34.745213149512
19/09/2013,10,34.7242438336252,34.7242438336252
19/09/2013,11,34.7031298516449,34.7031298516449
19/09/2013,12,34.6818708894025,34.6818708894025
19/09/2013,13,34.6604666324292,34.6604666324292
19/09/2013,14,34.6389167658745,34.6389167658745
19/09/2013,15,34.6172209745819,34.6172209745819
19/09/2013,16,34.5953789430187,34.5953789430187
19/09/2013,17,34.5733903553464,34.5733903553464
19/09/2013,18,34.5512548953775,34.5512548953775
19/09/2013,19,34.5289722465532,34.5289722465532
19/09/2013,20,34.5065420920255,34.5065420920255
19/09/2013,21,34.4839641145481,0
19/09/2013,22,34.4612379965965,0
19/09/2013,23,34.4383634202477,0
19/09/2013,24,34.4153400672731,0
20/09/2013,1,34.3921676190894,0
20/09/2013,2,34.3688457567805,0
20/09/2013,3,34.345374161092,0
20/09/2013,4,34.3217525123982,0
20/09/2013,5,34.2979804907955,0
20/09/2013,6,34.2740577759596,0
20/09/2013,7,34.2499840472938,0
20/09/2013,8,34.2257589838246,0
20/09/2013,9,34.2013822642512,34.2013822642512
20/09/2013,10,34.1768535669235,34.1768535669235
20/09/2013,11,34.1521725698476,34.1521725698476
20/09/2013,12,34.1273389507187,34.1273389507187
20/09/2013,13,34.1023523868498,34.1023523868498
20/09/2013,14,34.0772125552321,34.0772125552321
20/09/2013,15,34.0519191325293,34.0519191325293
20/09/2013,16,34.026471795034,34.026471795034
20/09/2013,17,34.0008702187333,34.0008702187333
20/09/2013,18,33.9751140792378,33.9751140792378
20/09/2013,19,33.9492030518522,33.9492030518522
20/09/2013,20,33.9231368115052,33.9231368115052
20/09/2013,21,33.8969150328248,0
20/09/2013,22,33.8705373900575,0
20/09/2013,23,33.844003557133,0
20/09/2013,24,33.8173132076427,0
21/09/2013,1,33.7904660148179,0
21/09/2013,2,33.7634616515734,0
21/09/2013,3,33.7362997904638,0
21/09/2013,4,33.7089801037055,0
21/09/2013,5,33.6815022631927,0
21/09/2013,6,33.6538659404541,0
21/09/2013,7,33.6260708066966,0
21/09/2013,8,33.5981165327612,0
21/09/2013,9,33.5700027891889,0
21/09/2013,10,33.5417292461389,0
21/09/2013,11,33.5132955734589,0
21/09/2013,12,33.4847014406314,0
21/09/2013,13,33.4559465168222,0
21/09/2013,14,33.4270304708371,0
21/09/2013,15,33.3979529711596,0
21/09/2013,16,33.3687136859135,0
21/09/2013,17,33.3393122828893,0
21/09/2013,18,33.3097484295449,0
21/09/2013,19,33.280021792978,0
21/09/2013,20,33.2501320399806,0
21/09/2013,21,33.2200788369573,0
21/09/2013,22,33.1898618500072,0
21/09/2013,23,33.1594807448801,0
21/09/2013,24,33.1289351869709,0
22/09/2013,1,33.0982248413638,0
22/09/2013,2,33.0673493727718,0
22/09/2013,3,33.0363084455748,0
22/09/2013,4,33.0051017238311,0
22/09/2013,5,32.9737288712277,0
22/09/2013,6,32.942189551135,0
22/09/2013,7,32.91048342658,0
22/09/2013,8,32.8786101602291,0
22/09/2013,9,32.8465694144325,0
22/09/2013,10,32.8143608511909,0
22/09/2013,11,32.7819841321616,0
22/09/2013,12,32.7494389186468,0
22/09/2013,13,32.7167248716542,0
22/09/2013,14,32.6838416517876,0
22/09/2013,15,32.6507889193672,0
22/09/2013,16,32.6175663343311,0
22/09/2013,17,32.5841735563117,0
22/09/2013,18,32.5506102445597,0
22/09/2013,19,32.5168760580309,0
22/09/2013,20,32.4829706552991,0
22/09/2013,21,32.4488936946218,0
22/09/2013,22,32.4146448339125,0
22/09/2013,23,32.3802237307409,0
22/09/2013,24,32.3456300423331,0
23/09/2013,1,32.3110584860679,0
23/09/2013,2,32.2772897345894,0
23/09/2013,3,32.2445206344655,0
23/09/2013,4,32.2127531671867,0
23/09/2013,5,32.1819893161592,0
23/09/2013,6,32.1522310667915,0
23/09/2013,7,32.1234804064352,0
23/09/2013,8,32.0957393243953,0
23/09/2013,9,32.0690098119685,32.0690098119685
23/09/2013,10,32.0432938623781,32.0432938623781
23/09/2013,11,32.0185934708334,32.0185934708334
23/09/2013,12,31.9949106344975,31.9949106344975
23/09/2013,13,31.9722473524871,31.9722473524871
23/09/2013,14,31.9506056258997,31.9506056258997
23/09/2013,15,31.9299874577864,31.9299874577864
23/09/2013,16,31.9103948531465,31.9103948531465
23/09/2013,17,31.8918298189546,31.8918298189546
23/09/2013,18,31.8742943641555,31.8742943641555
23/09/2013,19,31.8577904996364,31.8577904996364
23/09/2013,20,31.8423202382546,31.8423202382546
23/09/2013,21,31.8278855948374,0
23/09/2013,22,31.8144885861657,0
23/09/2013,23,31.8021312309684,0
23/09/2013,24,31.7908155499717,0
24/09/2013,1,31.7805435658283,0
24/09/2013,2,31.7713173031771,0
24/09/2013,3,31.7631387886049,0
24/09/2013,4,31.7560100506635,0
24/09/2013,5,31.7499331198633,0
24/09/2013,6,31.7449100287013,0
24/09/2013,7,31.7409428115843,0
24/09/2013,8,31.7380335049438,0
24/09/2013,9,31.7361841471156,31.7361841471156
24/09/2013,10,31.7353967784438,31.7353967784438
24/09/2013,11,31.7356734411987,31.7356734411987
24/09/2013,12,31.737016179648,31.737016179648
24/09/2013,13,31.7394270399745,31.7394270399745
24/09/2013,14,31.7429080703805,31.7429080703805
24/09/2013,15,31.747461320967,31.747461320967
24/09/2013,16,31.7530888438596,31.7530888438596
24/09/2013,17,31.759792693083,31.759792693083
24/09/2013,18,31.7675749246864,31.7675749246864
24/09/2013,19,31.7764375966344,31.7764375966344
24/09/2013,20,31.786382768878,31.786382768878
24/09/2013,21,31.7974125033106,0
24/09/2013,22,31.8095288638015,0
24/09/2013,23,31.822733916184,0
24/09/2013,24,31.8370297282563,0
25/09/2013,1,31.8524183697482,0
25/09/2013,2,31.8689019123813,0
25/09/2013,3,31.8864824298471,0
25/09/2013,4,31.9051619977581,0
25/09/2013,5,31.9249426937295,0
25/09/2013,6,31.9458265973244,0
25/09/2013,7,31.9678157900489,0
25/09/2013,8,31.9909123554171,0
25/09/2013,9,32.0151183788366,32.0151183788366
25/09/2013,10,32.0404359477398,32.0404359477398
25/09/2013,11,32.0668671515068,32.0668671515068
25/09/2013,12,32.0944140814445,32.0944140814445
25/09/2013,13,32.1230788308567,32.1230788308567
25/09/2013,14,32.1528634950118,32.1528634950118
25/09/2013,15,32.1837701711156,32.1837701711156
25/09/2013,16,32.2158009583436,32.2158009583436
25/09/2013,17,32.248957957836,32.248957957836
25/09/2013,18,32.2832432727246,32.2832432727246
25/09/2013,19,32.318659008035,32.318659008035
25/09/2013,20,32.3552072708117,32.3552072708117
25/09/2013,21,32.3928901700419,0
25/09/2013,22,32.4317098166939,0
25/09/2013,23,32.4716683236511,0
25/09/2013,24,32.5127678058052,0
26/09/2013,1,32.5550103799796,0
26/09/2013,2,32.5983981649897,0
26/09/2013,3,32.6429332815824,0
26/09/2013,4,32.6886178524856,0
26/09/2013,5,32.7354540023807,0
26/09/2013,6,32.7834438579084,0
26/09/2013,7,32.8325895476901,0
26/09/2013,8,32.8828932022843,0
26/09/2013,9,32.9343569542089,32.9343569542089
26/09/2013,10,32.9869829379841,32.9869829379841
26/09/2013,11,33.0407732900512,33.0407732900512
26/09/2013,12,33.0957301488215,33.0957301488215
26/09/2013,13,33.1518556546816,33.1518556546816
26/09/2013,14,33.2091519499718,33.2091519499718
26/09/2013,15,33.2676211789912,33.2676211789912
26/09/2013,16,33.3272654879984,33.3272654879984
26/09/2013,17,33.3880870252269,33.3880870252269
26/09/2013,18,33.4500879408643,33.4500879408643
26/09/2013,19,33.5132703870568,33.5132703870568
26/09/2013,20,33.5776365179208,33.5776365179208
26/09/2013,21,33.643188489521,0
26/09/2013,22,33.7099284598971,0
26/09/2013,23,33.7778585890537,0
26/09/2013,24,33.846981038927,0
27/09/2013,1,33.9172979734667,0
27/09/2013,2,33.9888115585272,0
27/09/2013,3,34.0615239619765,0
27/09/2013,4,34.1354373536087,0
27/09/2013,5,34.210553905199,0
27/09/2013,6,34.2868757904598,0
27/09/2013,7,34.3644051851061,0
27/09/2013,8,34.4431442667683,0
27/09/2013,9,34.5230952150851,34.5230952150851
27/09/2013,10,34.6042602116213,34.6042602116213
27/09/2013,11,34.6866414399119,34.6866414399119
27/09/2013,12,34.7702410854672,34.7702410854672
27/09/2013,13,34.8550613357402,34.8550613357402
27/09/2013,14,34.9411043801701,34.9411043801701
27/09/2013,15,35.0283724101337,35.0283724101337
27/09/2013,16,35.1168676189664,35.1168676189664
27/09/2013,17,35.206592202001,35.206592202001
27/09/2013,18,35.2975483565078,35.2975483565078
27/09/2013,19,35.3897382817049,35.3897382817049
27/09/2013,20,35.4831641787969,35.4831641787969
27/09/2013,21,35.5778282509473,0
27/09/2013,22,35.6737327032624,0
27/09/2013,23,35.7708797428295,0
27/09/2013,24,35.8692715786947,0
28/09/2013,1,35.9689104218687,0
28/09/2013,2,36.0697984852995,0
28/09/2013,3,36.1719379839378,0
28/09/2013,4,36.2753311346496,0
28/09/2013,5,36.37998015632,0
28/09/2013,6,36.4858872697114,0
28/09/2013,7,36.5930546976706,0
28/09/2013,8,36.7014846648672,0
28/09/2013,9,36.8111793980606,0
28/09/2013,10,36.922141125855,0
28/09/2013,11,37.0343720789169,0
28/09/2013,12,37.1478744898232,0
28/09/2013,13,37.262650593093,0
28/09/2013,14,37.3787026252703,0
28/09/2013,15,37.4960328248198,0
28/09/2013,16,37.614643432149,0
28/09/2013,17,37.7345366896952,0
28/09/2013,18,37.8557148417567,0
28/09/2013,19,37.9781801347162,0
28/09/2013,20,38.1019348168174,0
28/09/2013,21,38.2269811382903,0
28/09/2013,22,38.3533213513729,0
28/09/2013,23,38.4809577102023,0
28/09/2013,24,38.6098924709186,0
29/09/2013,1,38.7401278916259,0
29/09/2013,2,38.8716662323495,0
29/09/2013,3,39.0045097551174,0
29/09/2013,4,39.1386607239001,0
29/09/2013,5,39.2741214046109,0
29/09/2013,6,39.4108940652095,0
29/09/2013,7,39.5489809754999,0
29/09/2013,8,39.6883844073163,0
29/09/2013,9,39.8291066344682,0
29/09/2013,10,39.9711499326695,0
29/09/2013,11,40.1145165796479,0
29/09/2013,12,40.2592088550737,0
29/09/2013,13,40.4052290405489,0
29/09/2013,14,40.5525794197165,0
29/09/2013,15,40.7012622780967,0
29/09/2013,16,40.8512799032123,0
29/09/2013,17,41.0026345845454,0
29/09/2013,18,41.1553286135313,0
29/09/2013,19,41.309364283592,0
29/09/2013,20,41.4647438900647,0
29/09/2013,21,41.6214697302894,0
29/09/2013,22,41.7795441035651,0
29/09/2013,23,41.9389693111225,0
29/09/2013,24,42.0997476561952,0
30/09/2013,1,42.2603357797325,0
30/09/2013,2,42.4145480743591,0
30/09/2013,3,42.5608267199823,0
30/09/2013,4,42.6991582354458,0
30/09/2013,5,42.8295291281884,0
30/09/2013,6,42.9519258942,0
30/09/2013,7,43.0663350179893,0
30/09/2013,8,43.1727429726707,0
30/09/2013,9,43.2711362198879,43.2711362198879
30/09/2013,10,43.3615012098362,43.3615012098362
30/09/2013,11,43.4438243812783,43.4438243812783
30/09/2013,12,43.5180921615392,43.5180921615392
30/09/2013,13,43.5842909664734,43.5842909664734
30/09/2013,14,43.6424072005138,43.6424072005138
30/09/2013,15,43.6924272566666,43.6924272566666
30/09/2013,16,43.7343375164237,43.7343375164237
