Report Date,Market,BenchName,Currency,TimeZone,Resolution
12/10/2016,EEX,EEX,EUR,Central Europe Standard Time,Hour
,,DE/ATBase,DE/ATPeak
,Winter Short,90,90
,Winter Medium,17,17
,Winter Long,10,10
,Winter Time,0.5,0.5
,Summer Short,90,90
,Summer Medium,17,17
,Summer Long,10,10
,Summer Time,0.5,0.5
Date,Hour
02/11/2017,8,29.99325643,
02/11/2017,9,29.99436717,39.68259371
02/11/2017,10,29.99547734,39.68560935
02/11/2017,11,29.99658693,39.68862266
02/11/2017,12,29.99769595,39.69163362
02/11/2017,13,29.99880438,39.69464224
02/11/2017,14,29.99991224,39.69764851
02/11/2017,15,30.00101952,39.70065244
02/11/2017,16,30.00212622,39.70365402
02/11/2017,17,30.00323235,39.70665326
02/11/2017,18,30.0043379,39.70965016
02/11/2017,19,30.00544286,39.71264471
02/11/2017,20,30.00654725,39.71563691
02/11/2017,21,30.00765107,
02/11/2017,22,30.0087543,
02/11/2017,23,30.00985696,
02/11/2017,24,30.01095903,
03/11/2017,1,30.01206053,
03/11/2017,2,30.01316145,
03/11/2017,3,30.01426179,
03/11/2017,4,30.01536155,
03/11/2017,5,30.01646073,
03/11/2017,6,30.01755933,
03/11/2017,7,30.01865735,
03/11/2017,8,30.01975479,
03/11/2017,9,30.02085165,39.75432175
03/11/2017,10,30.02194794,39.75728105
03/11/2017,11,30.02304364,39.76023799
03/11/2017,12,30.02413876,39.76319258
03/11/2017,13,30.0252333,39.76614481
03/11/2017,14,30.02632726,39.76909468
03/11/2017,15,30.02742064,39.7720422
03/11/2017,16,30.02851344,39.77498737
03/11/2017,17,30.02960566,39.77793017
03/11/2017,18,30.0306973,39.78087062
03/11/2017,19,30.03178835,39.78380871
03/11/2017,20,30.03287883,39.78674444
03/11/2017,21,30.03396872,
03/11/2017,22,30.03505803,
03/11/2017,23,30.03614676,
03/11/2017,24,30.03723491,
04/11/2017,1,30.03832248,
04/11/2017,2,30.03940946,
04/11/2017,3,30.04049587,
04/11/2017,4,30.04158169,
04/11/2017,5,30.04266692,
04/11/2017,6,30.04375158,
04/11/2017,7,30.04483565,
04/11/2017,8,30.04591914,
04/11/2017,9,30.04700205,
04/11/2017,10,30.04808437,
04/11/2017,11,30.04916611,
04/11/2017,12,30.05024727,
04/11/2017,13,30.05132785,
04/11/2017,14,30.05240784,
04/11/2017,15,30.05348725,
04/11/2017,16,30.05456607,
04/11/2017,17,30.05564431,
04/11/2017,18,30.05672196,
04/11/2017,19,30.05779904,
04/11/2017,20,30.05887552,
04/11/2017,21,30.05995143,
04/11/2017,22,30.06102674,
04/11/2017,23,30.06210148,
04/11/2017,24,30.06317563,
05/11/2017,1,30.06424919,
05/11/2017,2,30.06532217,
05/11/2017,3,30.06639457,
05/11/2017,4,30.06746637,
05/11/2017,5,30.0685376,
05/11/2017,6,30.06960824,
05/11/2017,7,30.07067829,
05/11/2017,8,30.07174775,
05/11/2017,9,30.07281663,
05/11/2017,10,30.07388493,
05/11/2017,11,30.07495264,
05/11/2017,12,30.07601976,
05/11/2017,13,30.0770863,
05/11/2017,14,30.07815224,
05/11/2017,15,30.07921761,
05/11/2017,16,30.08028238,
05/11/2017,17,30.08134657,
05/11/2017,18,30.08241017,
05/11/2017,19,30.08347319,
05/11/2017,20,30.08453562,
05/11/2017,21,30.08559746,
05/11/2017,22,30.08665871,
05/11/2017,23,30.08771937,
05/11/2017,24,30.08877945,
06/11/2017,1,30.08983894,
06/11/2017,2,30.09089784,
06/11/2017,3,30.09195616,
06/11/2017,4,30.09301388,
06/11/2017,5,30.09407102,
06/11/2017,6,30.09512757,
06/11/2017,7,30.09618352,
06/11/2017,8,30.09723889,
06/11/2017,9,30.09829368,39.96134339
06/11/2017,10,30.09934787,39.96413189
06/11/2017,11,30.10040147,39.96691799
06/11/2017,12,30.10145449,39.9697017
06/11/2017,13,30.10250691,39.97248302
06/11/2017,14,30.10355875,39.97526195
06/11/2017,15,30.10460999,39.97803848
06/11/2017,16,30.10566065,39.98081263
06/11/2017,17,30.10671071,39.98358437
06/11/2017,18,30.10776019,39.98635373
06/11/2017,19,30.10880908,39.98912069
06/11/2017,20,30.10985737,39.99188525
06/11/2017,21,30.11090508,
06/11/2017,22,30.11195219,
06/11/2017,23,30.11299872,
06/11/2017,24,30.11404465,
07/11/2017,1,30.11508999,
07/11/2017,2,30.11613474,
07/11/2017,3,30.1171789,
07/11/2017,4,30.11822247,
07/11/2017,5,30.11926545,
07/11/2017,6,30.12030783,
07/11/2017,7,30.12134963,
07/11/2017,8,30.12239083,
07/11/2017,9,30.12343144,40.02760635
07/11/2017,10,30.12447146,40.03033733
07/11/2017,11,30.12551089,40.0330659
07/11/2017,12,30.12654972,40.03579206
07/11/2017,13,30.12758796,40.03851583
07/11/2017,14,30.12862561,40.04123718
07/11/2017,15,30.12966267,40.04395614
07/11/2017,16,30.13069913,40.04667268
07/11/2017,17,30.131735,40.04938683
07/11/2017,18,30.13277028,40.05209856
07/11/2017,19,30.13380496,40.05480789
07/11/2017,20,30.13483905,40.05751481
07/11/2017,21,30.13587255,
07/11/2017,22,30.13690545,
07/11/2017,23,30.13793776,
07/11/2017,24,30.13896948,
08/11/2017,1,30.1400006,
08/11/2017,2,30.14103113,
08/11/2017,3,30.14206107,
08/11/2017,4,30.14309041,
08/11/2017,5,30.14411915,
08/11/2017,6,30.1451473,
08/11/2017,7,30.14617486,
08/11/2017,8,30.14720182,
08/11/2017,9,30.14822819,40.09248543
08/11/2017,10,30.14925396,40.09515859
08/11/2017,11,30.15027913,40.09782933
08/11/2017,12,30.15130371,40.10049766
08/11/2017,13,30.1523277,40.10316357
08/11/2017,14,30.15335109,40.10582706
08/11/2017,15,30.15437388,40.10848814
08/11/2017,16,30.15539608,40.1111468
08/11/2017,17,30.15641768,40.11380304
08/11/2017,18,30.15743869,40.11645686
08/11/2017,19,30.1584591,40.11910826
08/11/2017,20,30.15947891,40.12175724
08/11/2017,21,30.16049813,
08/11/2017,22,30.16151675,
08/11/2017,23,30.16253478,
08/11/2017,24,30.1635522,
09/11/2017,1,30.16456903,
09/11/2017,2,30.16558527,
09/11/2017,3,30.1666009,
09/11/2017,4,30.16761594,
09/11/2017,5,30.16863038,
09/11/2017,6,30.16964422,
09/11/2017,7,30.17065747,
09/11/2017,8,30.17167012,
09/11/2017,9,30.17268217,40.15597355
09/11/2017,10,30.17369362,40.1585886
09/11/2017,11,30.17470447,40.16120122
09/11/2017,12,30.17571473,40.16381141
09/11/2017,13,30.17672438,40.16641917
09/11/2017,14,30.17773344,40.1690245
09/11/2017,15,30.1787419,40.17162741
09/11/2017,16,30.17974976,40.17422788
09/11/2017,17,30.18075702,40.17682592
09/11/2017,18,30.18176369,40.17942154
09/11/2017,19,30.18276975,40.18201472
09/11/2017,20,30.18377521,40.18460546
09/11/2017,21,30.18478008,
09/11/2017,22,30.18578434,
09/11/2017,23,30.18678801,
09/11/2017,24,30.18779107,
10/11/2017,1,30.18879353,
10/11/2017,2,30.1897954,
10/11/2017,3,30.19079666,
10/11/2017,4,30.19179733,
10/11/2017,5,30.19279739,
10/11/2017,6,30.19379685,
10/11/2017,7,30.19479572,
10/11/2017,8,30.19579398,
10/11/2017,9,30.19679164,40.2180636
10/11/2017,10,30.1977887,40.22062024
10/11/2017,11,30.19878515,40.22317445
10/11/2017,12,30.19978101,40.22572621
10/11/2017,13,30.20077626,40.22827552
10/11/2017,14,30.20177092,40.2308224
10/11/2017,15,30.20276497,40.23336684
10/11/2017,16,30.20375842,40.23590883
10/11/2017,17,30.20475127,40.23844838
10/11/2017,18,30.20574351,40.24098549
10/11/2017,19,30.20673515,40.24352015
10/11/2017,20,30.20772619,40.24605236
10/11/2017,21,30.20871663,
10/11/2017,22,30.20970647,
10/11/2017,23,30.2106957,
10/11/2017,24,30.21168433,
11/11/2017,1,30.21267236,
11/11/2017,2,30.21365978,
11/11/2017,3,30.2146466,
11/11/2017,4,30.21563281,
11/11/2017,5,30.21661843,
11/11/2017,6,30.21760344,
11/11/2017,7,30.21858784,
11/11/2017,8,30.21957164,
11/11/2017,9,30.22055484,
11/11/2017,10,30.22153743,
11/11/2017,11,30.22251942,
11/11/2017,12,30.22350081,
11/11/2017,13,30.22448159,
11/11/2017,14,30.22546176,
11/11/2017,15,30.22644133,
11/11/2017,16,30.2274203,
11/11/2017,17,30.22839866,
11/11/2017,18,30.22937641,
11/11/2017,19,30.23035356,
11/11/2017,20,30.2313301,
11/11/2017,21,30.23230604,
11/11/2017,22,30.23328138,
11/11/2017,23,30.2342561,
11/11/2017,24,30.23523022,
12/11/2017,1,30.23620374,
12/11/2017,2,30.23717665,
12/11/2017,3,30.23814895,
12/11/2017,4,30.23912064,
12/11/2017,5,30.24009173,
12/11/2017,6,30.24106221,
12/11/2017,7,30.24203209,
12/11/2017,8,30.24300136,
12/11/2017,9,30.24397002,
12/11/2017,10,30.24493807,
12/11/2017,11,30.24590552,
12/11/2017,12,30.24687236,
12/11/2017,13,30.24783859,
12/11/2017,14,30.24880421,
12/11/2017,15,30.24976923,
12/11/2017,16,30.25073364,
12/11/2017,17,30.25169743,
12/11/2017,18,30.25266063,
12/11/2017,19,30.25362321,
12/11/2017,20,30.25458518,
12/11/2017,21,30.25554655,
12/11/2017,22,30.2565073,
12/11/2017,23,30.25746745,
12/11/2017,24,30.25842699,
13/11/2017,1,30.25938592,
13/11/2017,2,30.26034424,
13/11/2017,3,30.26130195,
13/11/2017,4,30.26225905,
13/11/2017,5,30.26321554,
13/11/2017,6,30.26417143,
13/11/2017,7,30.2651267,
13/11/2017,8,30.26608136,
13/11/2017,9,30.26703541,40.39587415
13/11/2017,10,30.26798885,40.39825378
13/11/2017,11,30.26894168,40.40063094
13/11/2017,12,30.2698939,40.40300562
13/11/2017,13,30.27084551,40.40537783
13/11/2017,14,30.27179651,40.40774755
13/11/2017,15,30.2727469,40.41011479
13/11/2017,16,30.27369667,40.41247956
13/11/2017,17,30.27464584,40.41484184
13/11/2017,18,30.27559439,40.41720164
13/11/2017,19,30.27654233,40.41955896
13/11/2017,20,30.27748966,40.4219138
13/11/2017,21,30.27843638,
13/11/2017,22,30.27938249,
13/11/2017,23,30.28032799,
13/11/2017,24,30.28127287,
14/11/2017,1,30.28221714,
14/11/2017,2,30.2831608,
14/11/2017,3,30.28410384,
14/11/2017,4,30.28504628,
14/11/2017,5,30.2859881,
14/11/2017,6,30.2869293,
14/11/2017,7,30.2878699,
14/11/2017,8,30.28880988,
14/11/2017,9,30.28974925,40.45230061
14/11/2017,10,30.290688,40.45462065
14/11/2017,11,30.29162614,40.4569382
14/11/2017,12,30.29256367,40.45925325
14/11/2017,13,30.29350058,40.46156582
14/11/2017,14,30.29443688,40.46387589
14/11/2017,15,30.29537257,40.46618348
14/11/2017,16,30.29630764,40.46848857
14/11/2017,17,30.2972421,40.47079116
14/11/2017,18,30.29817594,40.47309127
14/11/2017,19,30.29910917,40.47538888
14/11/2017,20,30.30004178,40.47768399
14/11/2017,21,30.30097378,
14/11/2017,22,30.30190516,
14/11/2017,23,30.30283593,
14/11/2017,24,30.30376608,
15/11/2017,1,30.30469562,
15/11/2017,2,30.30562454,
15/11/2017,3,30.30655285,
15/11/2017,4,30.30748054,
15/11/2017,5,30.30840762,
15/11/2017,6,30.30933408,
15/11/2017,7,30.31025992,
15/11/2017,8,30.31118515,
15/11/2017,9,30.31210976,40.50729325
15/11/2017,10,30.31303375,40.50955339
15/11/2017,11,30.31395713,40.51181103
15/11/2017,12,30.31487989,40.51406616
15/11/2017,13,30.31580203,40.51631879
15/11/2017,14,30.31672356,40.51856891
15/11/2017,15,30.31764447,40.52081653
15/11/2017,16,30.31856476,40.52306165
15/11/2017,17,30.31948444,40.52530426
15/11/2017,18,30.3204035,40.52754436
15/11/2017,19,30.32132194,40.52978196
15/11/2017,20,30.32223976,40.53201705
15/11/2017,21,30.32315696,
15/11/2017,22,30.32407355,
15/11/2017,23,30.32498952,
15/11/2017,24,30.32590487,
16/11/2017,1,30.3268196,
16/11/2017,2,30.32773371,
16/11/2017,3,30.3286472,
16/11/2017,4,30.32956008,
16/11/2017,5,30.33047233,
16/11/2017,6,30.33138397,
16/11/2017,7,30.33229499,
16/11/2017,8,30.33320539,
16/11/2017,9,30.33411517,40.56084486
16/11/2017,10,30.33502433,40.5630448
16/11/2017,11,30.33593287,40.56524222
16/11/2017,12,30.33684079,40.56743713
16/11/2017,13,30.33774809,40.56962952
16/11/2017,14,30.33865477,40.5718194
16/11/2017,15,30.33956083,40.57400675
16/11/2017,16,30.34046627,40.5761916
16/11/2017,17,30.34137109,40.57837392
16/11/2017,18,30.34227528,40.58055372
16/11/2017,19,30.34317886,40.58273101
16/11/2017,20,30.34408182,40.58490577
16/11/2017,21,30.34498415,
16/11/2017,22,30.34588587,
16/11/2017,23,30.34678696,
16/11/2017,24,30.34768743,
17/11/2017,1,30.34858728,
17/11/2017,2,30.34948651,
17/11/2017,3,30.35038512,
17/11/2017,4,30.3512831,
17/11/2017,5,30.35218047,
17/11/2017,6,30.35307721,
17/11/2017,7,30.35397333,
17/11/2017,8,30.35486882,
17/11/2017,9,30.35576369,40.61294821
17/11/2017,10,30.35665795,40.61508765
17/11/2017,11,30.35755157,40.61722456
17/11/2017,12,30.35844458,40.61935894
17/11/2017,13,30.35933696,40.62149079
17/11/2017,14,30.36022872,40.62362012
17/11/2017,15,30.36111985,40.62574691
17/11/2017,16,30.36201037,40.62787117
17/11/2017,17,30.36290026,40.62999291
17/11/2017,18,30.36378952,40.63211211
17/11/2017,19,30.36467816,40.63422878
17/11/2017,20,30.36556618,40.63634292
17/11/2017,21,30.36645357,
17/11/2017,22,30.36734034,
17/11/2017,23,30.36822648,
17/11/2017,24,30.369112,
18/11/2017,1,30.3699969,
18/11/2017,2,30.37088117,
18/11/2017,3,30.37176481,
18/11/2017,4,30.37264783,
18/11/2017,5,30.37353023,
18/11/2017,6,30.374412,
18/11/2017,7,30.37529314,
18/11/2017,8,30.37617366,
18/11/2017,9,30.37705356,
18/11/2017,10,30.37793282,
18/11/2017,11,30.37881146,
18/11/2017,12,30.37968948,
18/11/2017,13,30.38056687,
18/11/2017,14,30.38144363,
18/11/2017,15,30.38231977,
18/11/2017,16,30.38319528,
18/11/2017,17,30.38407016,
18/11/2017,18,30.38494442,
18/11/2017,19,30.38581805,
18/11/2017,20,30.38669105,
18/11/2017,21,30.38756343,
18/11/2017,22,30.38843517,
18/11/2017,23,30.38930629,
18/11/2017,24,30.39017679,
19/11/2017,1,30.39104665,
19/11/2017,2,30.39191589,
19/11/2017,3,30.3927845,
19/11/2017,4,30.39365248,
19/11/2017,5,30.39451983,
19/11/2017,6,30.39538656,
19/11/2017,7,30.39625265,
19/11/2017,8,30.39711812,
19/11/2017,9,30.39798296,
19/11/2017,10,30.39884717,
19/11/2017,11,30.39971075,
19/11/2017,12,30.4005737,
19/11/2017,13,30.40143602,
19/11/2017,14,30.40229772,
19/11/2017,15,30.40315878,
19/11/2017,16,30.40401921,
19/11/2017,17,30.40487902,
19/11/2017,18,30.40573819,
19/11/2017,19,30.40659673,
19/11/2017,20,30.40745465,
19/11/2017,21,30.40831193,
19/11/2017,22,30.40916858,
19/11/2017,23,30.4100246,
19/11/2017,24,30.41088,
20/11/2017,1,30.41173476,
20/11/2017,2,30.41258889,
20/11/2017,3,30.41344238,
20/11/2017,4,30.41429525,
20/11/2017,5,30.41514749,
20/11/2017,6,30.41599909,
20/11/2017,7,30.41685006,
20/11/2017,8,30.4177004,
20/11/2017,9,30.41855011,40.7604962
20/11/2017,10,30.41939919,40.76245232
20/11/2017,11,30.42024764,40.76440587
20/11/2017,12,30.42109545,40.76635685
20/11/2017,13,30.42194263,40.76830527
20/11/2017,14,30.42278918,40.77025113
20/11/2017,15,30.42363509,40.77219441
20/11/2017,16,30.42448037,40.77413513
20/11/2017,17,30.42532502,40.77607328
20/11/2017,18,30.42616904,40.77800886
20/11/2017,19,30.42701242,40.77994187
20/11/2017,20,30.42785517,40.78187231
20/11/2017,21,30.42869729,
20/11/2017,22,30.42953877,
20/11/2017,23,30.43037962,
20/11/2017,24,30.43121983,
21/11/2017,1,30.43205941,
21/11/2017,2,30.43289836,
21/11/2017,3,30.43373667,
21/11/2017,4,30.43457435,
21/11/2017,5,30.43541139,
21/11/2017,6,30.4362478,
21/11/2017,7,30.43708358,
21/11/2017,8,30.43791872,
21/11/2017,9,30.43875322,40.80673391
21/11/2017,10,30.43958709,40.80862831
21/11/2017,11,30.44042032,40.81052014
21/11/2017,12,30.44125292,40.81240938
21/11/2017,13,30.44208488,40.81429605
21/11/2017,14,30.44291621,40.81618014
21/11/2017,15,30.4437469,40.81806164
21/11/2017,16,30.44457696,40.81994057
21/11/2017,17,30.44540638,40.82181692
21/11/2017,18,30.44623516,40.82369068
21/11/2017,19,30.44706331,40.82556186
21/11/2017,20,30.44789082,40.82743046
21/11/2017,21,30.44871769,
21/11/2017,22,30.44954393,
21/11/2017,23,30.45036953,
21/11/2017,24,30.45119449,
22/11/2017,1,30.45201882,
22/11/2017,2,30.45284251,
22/11/2017,3,30.45366556,
22/11/2017,4,30.45448797,
22/11/2017,5,30.45530975,
22/11/2017,6,30.45613089,
22/11/2017,7,30.45695139,
22/11/2017,8,30.45777125,
22/11/2017,9,30.45859047,40.85148696
22/11/2017,10,30.45940906,40.85331935
22/11/2017,11,30.46022701,40.85514914
22/11/2017,12,30.46104432,40.85697634
22/11/2017,13,30.46186099,40.85880095
22/11/2017,14,30.46267702,40.86062297
22/11/2017,15,30.46349241,40.86244239
22/11/2017,16,30.46430717,40.86425922
22/11/2017,17,30.46512128,40.86607346
22/11/2017,18,30.46593475,40.8678851
22/11/2017,19,30.46674759,40.86969415
22/11/2017,20,30.46755979,40.8715006
22/11/2017,21,30.46837134,
22/11/2017,22,30.46918226,
22/11/2017,23,30.46999254,
22/11/2017,24,30.47080217,
23/11/2017,1,30.47161117,
23/11/2017,2,30.47241952,
23/11/2017,3,30.47322724,
23/11/2017,4,30.47403431,
23/11/2017,5,30.47484075,
23/11/2017,6,30.47564654,
23/11/2017,7,30.47645169,
23/11/2017,8,30.4772562,
23/11/2017,9,30.47806007,40.89474803
23/11/2017,10,30.4788633,40.89651809
23/11/2017,11,30.47966588,40.89828555
23/11/2017,12,30.48046783,40.9000504
23/11/2017,13,30.48126913,40.90181264
23/11/2017,14,30.48206979,40.90357228
23/11/2017,15,30.48286981,40.90532932
23/11/2017,16,30.48366919,40.90708375
23/11/2017,17,30.48446792,40.90883557
23/11/2017,18,30.48526601,40.91058478
23/11/2017,19,30.48606346,40.91233139
23/11/2017,20,30.48686027,40.91407539
23/11/2017,21,30.48765643,
23/11/2017,22,30.48845195,
23/11/2017,23,30.48924683,
23/11/2017,24,30.49004106,
24/11/2017,1,30.49083465,
24/11/2017,2,30.4916276,
24/11/2017,3,30.4924199,
24/11/2017,4,30.49321156,
24/11/2017,5,30.49400258,
24/11/2017,6,30.49479295,
24/11/2017,7,30.49558268,
24/11/2017,8,30.49637176,
24/11/2017,9,30.4971602,40.93650976
24/11/2017,10,30.49794799,40.93821719
24/11/2017,11,30.49873514,40.939922
24/11/2017,12,30.49952164,40.94162419
24/11/2017,13,30.5003075,40.94332377
24/11/2017,14,30.50109272,40.94502072
24/11/2017,15,30.50187729,40.94671506
24/11/2017,16,30.50266121,40.94840678
24/11/2017,17,30.50344449,40.95009588
24/11/2017,18,30.50422712,40.95178236
24/11/2017,19,30.50500911,40.95346622
24/11/2017,20,30.50579045,40.95514746
24/11/2017,21,30.50657114,
24/11/2017,22,30.50735119,
24/11/2017,23,30.50813059,
24/11/2017,24,30.50890935,
25/11/2017,1,30.50968746,
25/11/2017,2,30.51046492,
25/11/2017,3,30.51124174,
25/11/2017,4,30.5120179,
25/11/2017,5,30.51279343,
25/11/2017,6,30.5135683,
25/11/2017,7,30.51434253,
25/11/2017,8,30.51511611,
25/11/2017,9,30.51588904,
25/11/2017,10,30.51666132,
25/11/2017,11,30.51743296,
25/11/2017,12,30.51820395,
25/11/2017,13,30.51897429,
25/11/2017,14,30.51974398,
25/11/2017,15,30.52051302,
25/11/2017,16,30.52128142,
25/11/2017,17,30.52204916,
25/11/2017,18,30.52281626,
25/11/2017,19,30.52358271,
25/11/2017,20,30.52434851,
25/11/2017,21,30.52511366,
25/11/2017,22,30.52587816,
25/11/2017,23,30.52664201,
25/11/2017,24,30.52740521,
26/11/2017,1,30.52816776,
26/11/2017,2,30.52892967,
26/11/2017,3,30.52969092,
26/11/2017,4,30.53045152,
26/11/2017,5,30.53121147,
26/11/2017,6,30.53197077,
26/11/2017,7,30.53272942,
26/11/2017,8,30.53348742,
26/11/2017,9,30.53424477,
26/11/2017,10,30.53500147,
26/11/2017,11,30.53575752,
26/11/2017,12,30.53651292,
26/11/2017,13,30.53726766,
26/11/2017,14,30.53802175,
26/11/2017,15,30.5387752,
26/11/2017,16,30.53952799,
26/11/2017,17,30.54028012,
26/11/2017,18,30.54103161,
26/11/2017,19,30.54178244,
26/11/2017,20,30.54253263,
26/11/2017,21,30.54328216,
26/11/2017,22,30.54403103,
26/11/2017,23,30.54477926,
26/11/2017,24,30.54552683,
27/11/2017,1,30.54627375,
27/11/2017,2,30.54702001,
27/11/2017,3,30.54776563,
27/11/2017,4,30.54851059,
27/11/2017,5,30.54925489,
27/11/2017,6,30.54999854,
27/11/2017,7,30.55074154,
27/11/2017,8,30.55148389,
27/11/2017,9,30.55222558,41.05272514
27/11/2017,10,30.55296661,41.05424282
27/11/2017,11,30.553707,41.05575785
27/11/2017,12,30.55444672,41.05727022
27/11/2017,13,30.5551858,41.05877993
27/11/2017,14,30.55592422,41.06028699
27/11/2017,15,30.55666198,41.06179139
27/11/2017,16,30.55739909,41.06329313
27/11/2017,17,30.55813554,41.06479222
27/11/2017,18,30.55887134,41.06628865
27/11/2017,19,30.55960649,41.06778241
27/11/2017,20,30.56034098,41.06927352
27/11/2017,21,30.56107481,
27/11/2017,22,30.56180799,
27/11/2017,23,30.56254051,
27/11/2017,24,30.56327237,
28/11/2017,1,30.56400358,
28/11/2017,2,30.56473413,
28/11/2017,3,30.56546403,
28/11/2017,4,30.56619327,
28/11/2017,5,30.56692185,
28/11/2017,6,30.56764978,
28/11/2017,7,30.56837705,
28/11/2017,8,30.56910366,
28/11/2017,9,30.56982962,41.08841564
28/11/2017,10,30.57055492,41.08986945
28/11/2017,11,30.57127956,41.0913206
28/11/2017,12,30.57200354,41.09276908
28/11/2017,13,30.57272687,41.09421489
28/11/2017,14,30.57344954,41.09565803
28/11/2017,15,30.57417155,41.0970985
28/11/2017,16,30.5748929,41.0985363
28/11/2017,17,30.57561359,41.09997142
28/11/2017,18,30.57633363,41.10140388
28/11/2017,19,30.57705301,41.10283367
28/11/2017,20,30.57777172,41.10426078
28/11/2017,21,30.57848978,
28/11/2017,22,30.57920718,
28/11/2017,23,30.57992393,
28/11/2017,24,30.58064001,
29/11/2017,1,30.58135543,
29/11/2017,2,30.5820702,
29/11/2017,3,30.5827843,
29/11/2017,4,30.58349775,
29/11/2017,5,30.58421053,
29/11/2017,6,30.58492266,
29/11/2017,7,30.58563412,
29/11/2017,8,30.58634492,
29/11/2017,9,30.58705507,41.12256977
29/11/2017,10,30.58776455,41.12395941
29/11/2017,11,30.58847338,41.12534636
29/11/2017,12,30.58918154,41.12673064
29/11/2017,13,30.58988904,41.12811223
29/11/2017,14,30.59059588,41.12949114
29/11/2017,15,30.59130206,41.13086737
29/11/2017,16,30.59200758,41.13224092
29/11/2017,17,30.59271244,41.13361178
29/11/2017,18,30.59341663,41.13497995
29/11/2017,19,30.59412016,41.13634544
29/11/2017,20,30.59482304,41.13770825
29/11/2017,21,30.59552525,
29/11/2017,22,30.59622679,
29/11/2017,23,30.59692768,
29/11/2017,24,30.5976279,
30/11/2017,1,30.59832746,
30/11/2017,2,30.59902636,
30/11/2017,3,30.5997246,
30/11/2017,4,30.60042217,
30/11/2017,5,30.60111908,
30/11/2017,6,30.60181533,
30/11/2017,7,30.60251091,
30/11/2017,8,30.60320583,
30/11/2017,9,30.60390009,41.15518007
30/11/2017,10,30.60459368,41.15650522
30/11/2017,11,30.60528661,41.15782768
30/11/2017,12,30.60597887,41.15914744
30/11/2017,13,30.60667047,41.16046451
30/11/2017,14,30.60736141,41.16177888
30/11/2017,15,30.60805168,41.16309055
30/11/2017,16,30.60874129,41.16439953
30/11/2017,17,30.60943023,41.16570581
30/11/2017,18,30.61011851,41.1670094
30/11/2017,19,30.61080612,41.16831028
30/11/2017,20,30.61149307,41.16960847
30/11/2017,21,30.61217935,
30/11/2017,22,30.61286497,
30/11/2017,23,30.61354993,
30/11/2017,24,30.61423421,
01/12/2017,1,30.61491783,
01/12/2017,2,30.61560079,
01/12/2017,3,30.61628308,
01/12/2017,4,30.6169647,
01/12/2017,5,30.61764566,
01/12/2017,6,30.61832595,
01/12/2017,7,30.61900558,
01/12/2017,8,30.61968453,
01/12/2017,9,30.62036283,41.18623907
01/12/2017,10,30.62104045,41.18749942
01/12/2017,11,30.62171741,41.18875706
01/12/2017,12,30.6223937,41.190012
01/12/2017,13,30.62306932,41.19126423
01/12/2017,14,30.62374428,41.19251374
01/12/2017,15,30.62441856,41.19376055
01/12/2017,16,30.62509218,41.19500465
01/12/2017,17,30.62576514,41.19624604
01/12/2017,18,30.62643742,41.19748472
01/12/2017,19,30.62710904,41.19872069
01/12/2017,20,30.62777999,41.19995395
01/12/2017,21,30.62845027,
01/12/2017,22,30.62911988,
01/12/2017,23,30.62978882,
01/12/2017,24,30.63045709,
02/12/2017,1,30.6311247,
02/12/2017,2,30.63179163,
02/12/2017,3,30.6324579,
02/12/2017,4,30.6331235,
02/12/2017,5,30.63378843,
02/12/2017,6,30.63445269,
02/12/2017,7,30.63511628,
02/12/2017,8,30.63577919,
02/12/2017,9,30.63644144,
02/12/2017,10,30.63710302,
02/12/2017,11,30.63776393,
02/12/2017,12,30.63842417,
02/12/2017,13,30.63908374,
02/12/2017,14,30.63974264,
02/12/2017,15,30.64040086,
02/12/2017,16,30.64105842,
02/12/2017,17,30.6417153,
02/12/2017,18,30.64237152,
02/12/2017,19,30.64302706,
02/12/2017,20,30.64368193,
02/12/2017,21,30.64433613,
02/12/2017,22,30.64498966,
02/12/2017,23,30.64564251,
02/12/2017,24,30.64629469,
03/12/2017,1,30.64694621,
03/12/2017,2,30.64759705,
03/12/2017,3,30.64824721,
03/12/2017,4,30.64889671,
03/12/2017,5,30.64954553,
03/12/2017,6,30.65019368,
03/12/2017,7,30.65084115,
03/12/2017,8,30.65148796,
03/12/2017,9,30.65213409,
03/12/2017,10,30.65277954,
03/12/2017,11,30.65342433,
03/12/2017,12,30.65406844,
03/12/2017,13,30.65471187,
03/12/2017,14,30.65535463,
03/12/2017,15,30.65599672,
03/12/2017,16,30.65663814,
03/12/2017,17,30.65727888,
03/12/2017,18,30.65791894,
03/12/2017,19,30.65855833,
03/12/2017,20,30.65919705,
03/12/2017,21,30.65983509,
03/12/2017,22,30.66047245,
03/12/2017,23,30.66110915,
03/12/2017,24,30.66174516,
04/12/2017,1,30.6623805,
04/12/2017,2,30.66301517,
04/12/2017,3,30.66364916,
04/12/2017,4,30.66428247,
04/12/2017,5,30.66491511,
04/12/2017,6,30.66554707,
04/12/2017,7,30.66617836,
04/12/2017,8,30.66680897,
04/12/2017,9,30.6674389,41.27003319
04/12/2017,10,30.66806816,41.27109726
04/12/2017,11,30.66869674,41.27215858
04/12/2017,12,30.66932464,41.27321716
04/12/2017,13,30.66995187,41.27427298
04/12/2017,14,30.67057842,41.27532607
04/12/2017,15,30.67120429,41.2763764
04/12/2017,16,30.67182948,41.27742398
04/12/2017,17,30.672454,41.27846882
